,households,name,latitude,longitude,geometry,GEOID
471611107003,544,RO - Rooted Rural,36.4760949,-87.9206932,POINT (-87.9206932 36.4760949),4716190922
471619801001,0,,36.5727441,-87.9780245,POINT (-87.9780245 36.5727441),4716190732
471619802001,0,,36.5988612,-87.6954125,POINT (-87.6954125 36.5988612),4716190352
471630402001,619,SS - Social Security Set ,36.5319191,-82.5547215,POINT (-82.5547215 36.5319191),4716392064
471630402002,527,HT - Small Town Simplicity,36.5465025,-82.5549307,POINT (-82.5549307 36.5465025),4716392064
471630403001,918,HT - Small Town Simplicity,36.535821,-82.5362998,POINT (-82.53629979999999 36.535821),4716392064
471630403002,413,HT - Small Town Simplicity,36.5333453,-82.541352,POINT (-82.541352 36.5333453),4716392064
471630405001,450,HT - Small Town Simplicity,36.5698959,-82.5693689,POINT (-82.5693689 36.5698959),4716391684
471630405002,450,GX - Midlife Constants,36.5635712,-82.5738571,POINT (-82.5738571 36.5635712),4716392064
471630405003,387,HT - Small Town Simplicity,36.5549909,-82.5749775,POINT (-82.5749775 36.5549909),4716392064
471630405004,624,MG - Hardscrabble Road,36.5650386,-82.580396,POINT (-82.58039599999999 36.5650386),4716392064
471630406001,445,HT - Small Town Simplicity,36.5599628,-82.540411,POINT (-82.54041100000001 36.5599628),4716391874
471630406002,387,MS - City Commons,36.5507231,-82.5463375,POINT (-82.54633750000001 36.5507231),4716392064
471630406003,697,HT - Small Town Simplicity,36.554615,-82.5597047,POINT (-82.5597047 36.554615),4716392064
471630407001,446,SS - Retirement Communities,36.5558903,-82.5223591,POINT (-82.5223591 36.5558903),4716391874
471630407002,700,AE - Exurbanites,36.5473891,-82.5335294,POINT (-82.53352940000001 36.5473891),4716392064
471630408001,799,HT - Small Town Simplicity,36.5389382,-82.5147337,POINT (-82.51473369999999 36.5389382),4716391874
471630408002,379,SS - Social Security Set ,36.5344406,-82.5237246,POINT (-82.52372459999999 36.5344406),4716392064
471630408003,485,GX - Midlife Constants,36.5272291,-82.5142738,POINT (-82.5142738 36.5272291),4716392064
471630409001,812,GX - Midlife Constants,36.5426654,-82.4907564,POINT (-82.4907564 36.5426654),4716391874
471630409002,622,HT - Small Town Simplicity,36.523669,-82.5045056,POINT (-82.5045056 36.523669),4716392064
471630410001,620,CCL - Green Acres,36.5161552,-82.4848825,POINT (-82.4848825 36.5161552),4716391114
471630410002,1034,GX - Comfortable Empty Nesters,36.4971825,-82.4816633,POINT (-82.48166329999999 36.4971825),4716391304
471630411001,541,GX - In Style,36.50994,-82.5149072,POINT (-82.5149072 36.50994),4716392064
471630411002,724,GX - Midlife Constants,36.5240529,-82.5272022,POINT (-82.5272022 36.5240529),4716392064
471630412001,465,RO - Rooted Rural,36.4978253,-82.5376077,POINT (-82.5376077 36.4978253),4716391494
471630412002,1137,GX - Comfortable Empty Nesters,36.4771618,-82.5235424,POINT (-82.5235424 36.4771618),4716391494
471630412003,1160,GX - Comfortable Empty Nesters,36.4698598,-82.5079701,POINT (-82.50797009999999 36.4698598),4716391304
471630413001,728,CCL - Salt of the Earth,36.472186,-82.556321,POINT (-82.556321 36.472186),4716391494
471630413002,629,CCL - Green Acres,36.454238,-82.585335,POINT (-82.585335 36.454238),4716391494
471630413003,465,CCL - Salt of the Earth,36.4370304,-82.5808906,POINT (-82.5808906 36.4370304),4716391494
471630414001,265,RO - Rural Bypasses,36.5186917,-82.564495,POINT (-82.56449499999999 36.5186917),4716391494
471630414002,995,GX - Midlife Constants,36.5010452,-82.5867169,POINT (-82.5867169 36.5010452),4716391494
471630414003,314,FL - Middleburg,36.4791518,-82.5969882,POINT (-82.5969882 36.4791518),4716391494
471630414004,727,RO - Southern Satellites,36.4677912,-82.6414742,POINT (-82.6414742 36.4677912),4716391494
471630415001,898,SS - Golden Years,36.5427431,-82.5988261,POINT (-82.5988261 36.5427431),4716391684
471630415002,308,CCL - Green Acres,36.5312592,-82.5933619,POINT (-82.5933619 36.5312592),4716391684
471630416001,732,CCL - Heartland Communities,36.5658383,-82.6010355,POINT (-82.60103549999999 36.5658383),4716391684
471630416002,383,CCL - Salt of the Earth,36.552848,-82.5978004,POINT (-82.5978004 36.552848),4716391684
471630417001,568,CCL - Heartland Communities,36.588765,-82.5897069,POINT (-82.5897069 36.588765),4716391684
471630417002,918,CCL - Heartland Communities,36.5779021,-82.5815689,POINT (-82.58156889999999 36.5779021),4716391684
471630418001,449,HT - Small Town Simplicity,36.5717397,-82.5443154,POINT (-82.5443154 36.5717397),4716391874
471630418002,855,HT - Small Town Simplicity,36.5664876,-82.5579805,POINT (-82.5579805 36.5664876),4716391684
471630418003,589,HT - Small Town Simplicity,36.5799358,-82.5584232,POINT (-82.55842319999999 36.5799358),4716391684
471630418004,211,CCL - Heartland Communities,36.589683,-82.5568111,POINT (-82.5568111 36.589683),4716391684
471630419001,1130,GX - Midlife Constants,36.5839503,-82.5288168,POINT (-82.5288168 36.5839503),4716391874
471630419002,250,CCL - Heartland Communities,36.5680798,-82.5193413,POINT (-82.51934129999999 36.5680798),4716391874
471630420001,336,RO - Southern Satellites,36.585266,-82.4168947,POINT (-82.4168947 36.585266),4716391114
471630420002,448,CCL - Heartland Communities,36.5902513,-82.4797259,POINT (-82.47972590000001 36.5902513),4716391114
471630420003,634,RO - Rooted Rural,36.5880975,-82.503609,POINT (-82.503609 36.5880975),4716391114
471630421001,596,RO - Rooted Rural,36.5748336,-82.4606243,POINT (-82.46062430000001 36.5748336),4716391114
471630421002,409,RO - Southern Satellites,36.5672347,-82.4855484,POINT (-82.4855484 36.5672347),4716391114
471630421003,1056,SS - Golden Years,36.5560321,-82.5040844,POINT (-82.5040844 36.5560321),4716391874
471630421004,404,CCL - Heartland Communities,36.5735875,-82.4968652,POINT (-82.4968652 36.5735875),4716391114
471630422001,406,CCL - Salt of the Earth,36.5618934,-82.3946005,POINT (-82.3946005 36.5618934),4716391114
471630422002,897,CCL - Salt of the Earth,36.5589673,-82.4432952,POINT (-82.44329519999999 36.5589673),4716391114
471630423001,359,GX - Comfortable Empty Nesters,36.5468129,-82.4115069,POINT (-82.41150690000001 36.5468129),4716391114
471630423002,1186,GX - Comfortable Empty Nesters,36.525784,-82.4276965,POINT (-82.4276965 36.525784),4716391114
471630423003,1161,CCL - Salt of the Earth,36.5357198,-82.4679224,POINT (-82.46792240000001 36.5357198),4716391114
471630424001,363,CCL - Salt of the Earth,36.5556334,-82.3527967,POINT (-82.3527967 36.5556334),4716391114
471630424002,621,RO - Southern Satellites,36.5744179,-82.3109414,POINT (-82.3109414 36.5744179),4716390734
471630424003,574,RO - Rooted Rural,36.5872926,-82.3317848,POINT (-82.33178479999999 36.5872926),4716391114
471630425001,499,GX - Midlife Constants,36.5610833,-82.2511848,POINT (-82.2511848 36.5610833),4716390734
471630425002,1048,GX - Midlife Constants,36.5775265,-82.2610645,POINT (-82.2610645 36.5775265),4716390734
471630426001,490,GX - Midlife Constants,36.5413962,-82.2216394,POINT (-82.2216394 36.5413962),4716390354
471630426002,651,GX - Midlife Constants,36.5438247,-82.2445927,POINT (-82.2445927 36.5438247),4716390354
471630426003,707,HT - Small Town Simplicity,36.5610851,-82.2047669,POINT (-82.2047669 36.5610851),4716390354
471630427011,505,SS - Social Security Set ,36.5907794,-82.1860869,POINT (-82.18608690000001 36.5907794),4716390354
471630427012,409,HT - Small Town Simplicity,36.5800396,-82.2134165,POINT (-82.21341649999999 36.5800396),4716390544
471630427013,275,MG - Hardscrabble Road,36.5930542,-82.1948526,POINT (-82.1948526 36.5930542),4716390544
471630427014,310,HT - Traditional Living,36.5928971,-82.2041553,POINT (-82.2041553 36.5928971),4716390544
471630427015,717,HT - Small Town Simplicity,36.5886626,-82.2232901,POINT (-82.2232901 36.5886626),4716390544
471630427021,427,HT - Small Town Simplicity,36.5774695,-82.1874978,POINT (-82.1874978 36.5774695),4716390354
471630427022,621,GX - Midlife Constants,36.5731047,-82.2048776,POINT (-82.2048776 36.5731047),4716390544
471630428011,685,GX - Midlife Constants,36.5729579,-82.1782801,POINT (-82.17828009999999 36.5729579),4716390354
471630428012,401,HT - Small Town Simplicity,36.5834292,-82.1802103,POINT (-82.1802103 36.5834292),4716390354
471630428021,294,RO - Rural Bypasses,36.5922132,-82.1602155,POINT (-82.16021550000001 36.5922132),4716390354
471630428022,677,CCL - Heartland Communities,36.5876242,-82.1653658,POINT (-82.1653658 36.5876242),4716390354
471630428023,584,HT - Small Town Simplicity,36.5748223,-82.1585389,POINT (-82.1585389 36.5748223),4716390354
471630428024,320,HT - Small Town Simplicity,36.588036,-82.1745912,POINT (-82.17459119999999 36.588036),4716390354
471630429001,349,AE - Exurbanites,36.5782537,-82.1218143,POINT (-82.1218143 36.5782537),4716390164
471630429002,823,GX - Midlife Constants,36.5850995,-82.1348046,POINT (-82.1348046 36.5850995),4716390354
471630429003,741,GX - Midlife Constants,36.5895284,-82.1438,POINT (-82.1438 36.5895284),4716390354
471630430001,591,RO - Rooted Rural,36.5278826,-82.2127586,POINT (-82.2127586 36.5278826),4716390354
471630430002,783,RO - Down the Road,36.5612744,-82.1568219,POINT (-82.1568219 36.5612744),4716390164
471630430003,533,CCL - The Great Outdoors,36.5477313,-82.1580524,POINT (-82.1580524 36.5477313),4716390164
471630431001,838,RO - Rooted Rural,36.5620218,-82.0786687,POINT (-82.07866869999999 36.5620218),4716390164
471630431002,337,RO - Rooted Rural,36.5480798,-81.9898174,POINT (-81.98981740000001 36.5480798),4716390164
471630432011,662,GX - Comfortable Empty Nesters,36.4866418,-82.2862029,POINT (-82.28620290000001 36.4866418),4716390734
471630432012,779,CCL - Salt of the Earth,36.4898475,-82.2330897,POINT (-82.23308969999999 36.4898475),4716390734
471630432013,236,CCL - Prairie Living,36.5152728,-82.2106677,POINT (-82.2106677 36.5152728),4716390734
471630432021,422,RO - Diners & Miners,36.5173394,-82.1834245,POINT (-82.1834245 36.5173394),4716390734
471630432022,492,RO - Rooted Rural,36.5143026,-82.1562126,POINT (-82.1562126 36.5143026),4716390734
471630432023,427,RO - Rooted Rural,36.5084986,-82.1129965,POINT (-82.11299649999999 36.5084986),4716390164
471630432024,764,RO - Rural Bypasses,36.46954,-82.1524757,POINT (-82.1524757 36.46954),4716390924
471630433011,754,CCL - The Great Outdoors,36.4604552,-82.3423867,POINT (-82.34238670000001 36.4604552),4716390924
471630433012,654,CCL - Salt of the Earth,36.4451745,-82.310096,POINT (-82.310096 36.4451745),4716390924
471630433013,891,CCL - Green Acres,36.4281268,-82.3652197,POINT (-82.3652197 36.4281268),4716390924
471630433021,741,CCL - Heartland Communities,36.4635862,-82.2677262,POINT (-82.2677262 36.4635862),4716390924
471630433022,464,RO - Rooted Rural,36.4472496,-82.2408572,POINT (-82.24085719999999 36.4472496),4716390924
471630433023,423,RO - Rooted Rural,36.4305869,-82.1935881,POINT (-82.1935881 36.4305869),4716390924
471630433024,433,RO - Rural Bypasses,36.4225341,-82.2779803,POINT (-82.2779803 36.4225341),4716390924
471630433025,552,CCL - The Great Outdoors,36.4200408,-82.3077691,POINT (-82.3077691 36.4200408),4716390924
471630434011,787,RO - Rooted Rural,36.5081722,-82.3029361,POINT (-82.3029361 36.5081722),4716390734
471630434012,796,RO - Rooted Rural,36.494233,-82.3466238,POINT (-82.3466238 36.494233),4716390734
471630434013,536,CCL - Salt of the Earth,36.5279426,-82.3486005,POINT (-82.3486005 36.5279426),4716390734
471630434021,833,RO - Southern Satellites,36.5332623,-82.2821047,POINT (-82.2821047 36.5332623),4716390734
471630434022,442,HT - Small Town Simplicity,36.5343953,-82.3189242,POINT (-82.3189242 36.5343953),4716390734
471630434023,532,RO - Rooted Rural,36.5530376,-82.3031932,POINT (-82.3031932 36.5530376),4716390734
471630435001,849,GX - Comfortable Empty Nesters,36.4898315,-82.4292722,POINT (-82.4292722 36.4898315),4716391304
471630435002,726,RO - Southern Satellites,36.4767106,-82.3969944,POINT (-82.3969944 36.4767106),4716391304
471630436001,720,CCL - Salt of the Earth,36.4593675,-82.4838664,POINT (-82.4838664 36.4593675),4716391304
471630436002,552,GX - Midlife Constants,36.4510897,-82.4627104,POINT (-82.46271040000001 36.4510897),4716391304
471630436003,560,CCL - Green Acres,36.4455538,-82.5217724,POINT (-82.5217724 36.4455538),4716391304
471650201011,621,RO - Southern Satellites,36.5432785,-86.3641488,POINT (-86.3641488 36.5432785),4716590166
471650201012,594,RO - Southern Satellites,36.5437746,-86.2626693,POINT (-86.2626693 36.5437746),4716590166
471650201021,455,RO - Southern Satellites,36.6079306,-86.2382466,POINT (-86.2382466 36.6079306),4716590166
471650201022,424,RO - Rural Bypasses,36.5638048,-86.2362413,POINT (-86.2362413 36.5638048),4716590166
471650201023,507,RO - Southern Satellites,36.5802249,-86.3074998,POINT (-86.3074998 36.5802249),4716590166
471650201024,637,RO - Southern Satellites,36.6201835,-86.3334767,POINT (-86.33347670000001 36.6201835),4716590166
471650202031,877,FL - Middleburg,36.612752,-86.4321969,POINT (-86.43219689999999 36.612752),4716590166
471650202041,628,FL - Middleburg,36.617133,-86.4828953,POINT (-86.4828953 36.617133),4716590356
471650202042,556,CCL - Salt of the Earth,36.6282685,-86.5206601,POINT (-86.5206601 36.6282685),4716590356
471650202051,1036,FL - Middleburg,36.6015095,-86.5604746,POINT (-86.56047460000001 36.6015095),4716590356
471650202061,523,CCL - Salt of the Earth,36.5639261,-86.5565692,POINT (-86.5565692 36.5639261),4716590356
471650202071,710,RO - Southern Satellites,36.5087488,-86.5128418,POINT (-86.5128418 36.5087488),4716590736
471650202081,555,FL - Middleburg,36.5410049,-86.4881143,POINT (-86.48811430000001 36.5410049),4716590166
471650202082,336,RO - Southern Satellites,36.5021406,-86.4764767,POINT (-86.47647670000001 36.5021406),4716590546
471650202091,790,CCL - Salt of the Earth,36.5486727,-86.4336421,POINT (-86.4336421 36.5486727),4716590166
471650203001,357,GX - Rustbelt Traditions,36.5885043,-86.5113876,POINT (-86.51138760000001 36.5885043),4716590356
471650203002,531,MG - Front Porches,36.5920081,-86.5239841,POINT (-86.52398410000001 36.5920081),4716590356
471650203003,331,HT - Small Town Simplicity,36.5704706,-86.5193693,POINT (-86.51936929999999 36.5704706),4716590356
471650203004,841,HT - Traditional Living,36.5753959,-86.4978292,POINT (-86.4978292 36.5753959),4716590356
471650204031,700,RO - Southern Satellites,36.4750516,-86.5628326,POINT (-86.56283259999999 36.4750516),4716590736
471650204041,781,CCL - Salt of the Earth,36.5331991,-86.5928594,POINT (-86.59285939999999 36.5331991),4716592256
471650204051,583,CCL - Green Acres,36.4999514,-86.6244875,POINT (-86.6244875 36.4999514),4716592256
471650204052,311,GX - Midlife Constants,36.4706548,-86.64902,POINT (-86.64901999999999 36.4706548),4716592256
471650204061,468,FL - Soccer Moms,36.4337698,-86.6372747,POINT (-86.63727470000001 36.4337698),4716592256
471650204062,855,FL - Soccer Moms,36.4701006,-86.6174697,POINT (-86.6174697 36.4701006),4716592256
471650204071,691,FL - Home Improvement,36.4256116,-86.673177,POINT (-86.673177 36.4256116),4716592256
471650204072,942,FL - Soccer Moms,36.4488282,-86.6606747,POINT (-86.6606747 36.4488282),4716592256
471650205011,1380,MG - Emerald City,36.36989,-86.5201166,POINT (-86.52011659999999 36.36989),4716590736
471650205012,1434,AE - Exurbanites,36.3506718,-86.489084,POINT (-86.48908400000001 36.3506718),4716591116
471650205021,1241,FL - Soccer Moms,36.4119709,-86.5366591,POINT (-86.53665909999999 36.4119709),4716590736
471650205022,666,FL - Soccer Moms,36.3940645,-86.4867224,POINT (-86.4867224 36.3940645),4716590736
471650205031,518,RO - Rooted Rural,36.4462459,-86.477604,POINT (-86.477604 36.4462459),4716590736
471650205032,483,FL - Middleburg,36.4122673,-86.4714664,POINT (-86.4714664 36.4122673),4716590736
471650206011,556,AE - Exurbanites,36.4312983,-86.406003,POINT (-86.406003 36.4312983),4716590546
471650206012,799,RO - Southern Satellites,36.49227,-86.360121,POINT (-86.36012100000001 36.49227),4716590546
471650206021,536,RO - Southern Satellites,36.4773704,-86.2754976,POINT (-86.27549759999999 36.4773704),4716590546
471650206022,627,FL - Middleburg,36.4186839,-86.3057472,POINT (-86.3057472 36.4186839),4716590546
471650206023,495,GX - Parks and Rec,36.4196731,-86.3691174,POINT (-86.36911739999999 36.4196731),4716590546
471650206031,837,CCL - Green Acres,36.3762841,-86.3654123,POINT (-86.3654123 36.3762841),4716590546
471650206032,513,CCL - Salt of the Earth,36.3551099,-86.3138877,POINT (-86.3138877 36.3551099),4716590546
471650207001,487,GX - Midlife Constants,36.3901513,-86.4204327,POINT (-86.42043270000001 36.3901513),4716590926
471650207002,806,HT - Small Town Simplicity,36.3881903,-86.4441775,POINT (-86.4441775 36.3881903),4716590926
471650207003,392,GX - Midlife Constants,36.3993043,-86.4177027,POINT (-86.41770270000001 36.3993043),4716590926
471650207004,433,GX - Rustbelt Traditions,36.3999699,-86.429671,POINT (-86.429671 36.3999699),4716590926
471650208001,692,MG - Hardscrabble Road,36.386791,-86.4692175,POINT (-86.4692175 36.386791),4716590736
471650208002,654,MG - Hardscrabble Road,36.3994447,-86.4430622,POINT (-86.4430622 36.3994447),4716590926
471650208003,797,MG - Hardscrabble Road,36.3985413,-86.4568127,POINT (-86.4568127 36.3985413),4716590736
471650208004,334,MG - Front Porches,36.4118318,-86.4406506,POINT (-86.4406506 36.4118318),4716590546
471650209011,599,RO - Southern Satellites,36.3464429,-86.4071325,POINT (-86.4071325 36.3464429),4716590546
471650209021,793,RO - Down the Road,36.3646577,-86.4328321,POINT (-86.4328321 36.3646577),4716590926
471650209022,370,MS - Metro Fusion,36.3788432,-86.4605895,POINT (-86.4605895 36.3788432),4716591116
471650209023,1104,CCL - Heartland Communities,36.3718958,-86.4488026,POINT (-86.44880259999999 36.3718958),4716590926
471650209024,629,MS - Metro Fusion,36.3744323,-86.4284985,POINT (-86.4284985 36.3744323),4716590926
471650209031,906,GX - Midlife Constants,36.3712414,-86.4737425,POINT (-86.4737425 36.3712414),4716591116
471650209032,902,GX - Comfortable Empty Nesters,36.3462635,-86.4600723,POINT (-86.46007229999999 36.3462635),4716591116
